"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG000000060623",131862.98341398,0.673276529392396,0.0516199938538934,13.0429409057672,6.97151244998041e-39,2.11945957857584e-38
"ENSG000000060712",60895.7511809391,-0.485328638221089,0.15844079646847,-3.06315449706586,0.0021901695303986,0.00295515764270498
"ENSG00000006116",71.5063540599853,1.75638674087827,0.317024909357977,5.54021683796147,3.02097348044794e-08,4.92554113234928e-08
"ENSG000000061184",501996.016687692,-2.41800613428536,0.0861782472648012,-28.0581957864091,3.1730946784502e-173,5.74602241737333e-172
"ENSG000000061256",2070818.85044233,-1.00222745930501,0.0505515296928151,-19.8258581964821,1.78116908883375e-87,1.10468765019213e-86
"ENSG000000061281",5390.46725018935,1.70704330612021,0.202975018606656,8.41011528334075,4.09607927014793e-17,8.35651232480121e-17
"ENSG00000006194",313326.205971654,-0.384112114096944,0.0297945314417362,-12.8920340582661,4.99098226653369e-38,1.49889747275129e-37
"ENSG00000006210",701516.241629692,1.64531159868335,0.115621458482206,14.230157794944,5.95472598328013e-46,2.02815426472672e-45
"ENSG000000062820",388019.412753574,-6.90054897992159e-05,0.0665940923603464,-0.00103621038073199,0.999173223883426,0.999325880118694
"ENSG000000062837",14864.6644297552,2.01066715391968,0.125098096050232,16.072723865536,3.96283600071771e-58,1.62186403061571e-57
"ENSG000000063273",250885.267109372,-1.07333097817959,0.0845006288275891,-12.7020472281876,5.76028657553241e-37,1.70029426198079e-36
"ENSG000000063770",3273.85391838538,-1.44441008344795,0.166502885146011,-8.67498531440647,4.13603851473037e-18,8.62759248850592e-18
"ENSG000000064325",92319.4396723918,-1.52970569590945,0.0717219953512724,-21.3282646197645,6.20681366094153e-101,4.63960650047828e-100
"ENSG00000006451",419383.787443635,-0.850876904063287,0.0315044533738222,-27.0081468790156,1.18568397572903e-160,1.85910987451884e-159
"ENSG000000064533",238081.505230435,-0.752243364017436,0.0577882838744576,-13.0172296801831,9.7649777984106e-39,2.96150038975425e-38
"ENSG000000064590",265859.458711436,0.790271548830363,0.0584196362323372,13.527498625418,1.07623777376292e-41,3.42671280471573e-41
"ENSG000000064683",81968.8807214887,-0.73148274808126,0.0795817149877328,-9.19159317179851,3.87065484520709e-20,8.39989202069847e-20
"ENSG000000065305",180712.046887009,-0.0929106568093464,0.030632794261392,-3.03304543544192,0.00242099145880046,0.0032581416122059
"ENSG000000065345",101053.712874112,-0.355671146316157,0.0632873758119839,-5.61993828552468,1.91025682941994e-08,3.13291213067525e-08
"ENSG000000065550",62101.8385658237,-0.992751572318119,0.115713152820585,-8.57941857186619,9.53538936083539e-18,1.97145022039854e-17
"ENSG000000065766",192929.614676264,-0.786110443926172,0.0435675782875886,-18.0434734916197,8.87839010490569e-73,4.51945266129385e-72
"ENSG00000006606",1926.8549518301,0.716337301375916,0.104783573731532,6.83635111750681,8.12356986545107e-12,1.46266710394579e-11
"ENSG000000066073",244640.224006461,-0.149614611645153,0.0357146353726473,-4.18916811228985,2.79978933755997e-05,4.13144456489195e-05
"ENSG000000066115",2087.72667832328,-0.154329506177528,0.176658302107078,-0.873604604690383,0.382333617694679,0.423870857332451
"ENSG000000066257",530088.63691982,-0.999006020428894,0.0658481319165424,-15.1713646439516,5.47270361080752e-52,2.04222237493224e-51
"ENSG00000006634",73205.3060510255,-1.2183702365456,0.053739503574789,-22.6717806361944,8.50822648633968e-114,7.53425466840732e-113
"ENSG000000066381",16667.2559473558,0.54152949094598,0.0625741247830275,8.6542079944978,4.96346210682798e-18,1.03354477349734e-17
"ENSG000000066523",249009.31565806,1.23024806308275,0.0628491123922345,19.5746290799607,2.54482638204464e-85,1.52940736318198e-84
"ENSG000000066592",313.264528168924,-1.1360140102456,0.353445346084242,-3.21411506144102,0.00130847228445178,0.00178906306555113
"ENSG000000066950",83550.3433340086,-0.217263248017077,0.0343609253746982,-6.32297429850536,2.56575990235117e-10,4.43930375598423e-10
"ENSG000000067040",197024.020300415,-0.906844362982249,0.0423220888675574,-21.427211823597,7.4510640780479e-102,5.63564739698683e-101
"ENSG000000067124",444845.976756196,-0.427146316909776,0.0407224273684353,-10.489215513731,9.68289809266255e-26,2.34613386283306e-25
"ENSG000000067155",356381.057131052,-0.483070872849588,0.0339119411189558,-14.2448605685849,4.82510057893632e-46,1.6457634318021e-45
"ENSG000000067406",61971.5983853527,0.419184669537226,0.0741021486862256,5.65684905187028,1.54177246020371e-08,2.53779933809619e-08
"ENSG000000067448",382126.757955347,0.144953229864976,0.0320881321168427,4.51734707826424,6.26192199369633e-06,9.47356294227747e-06
"ENSG000000067474",80498.1345133046,-2.44776348738596,0.126911862765584,-19.2871133875575,6.89152494368316e-83,4.02172009472573e-82
"ENSG000000067565",702307.28423521,-1.33561526417881,0.055497881334676,-24.066058596444,5.66887492873995e-128,5.99997938597637e-127
"ENSG000000067571",158725.356947449,-1.24004092080907,0.0564684629997103,-21.9598844192984,6.96760367834698e-107,5.6328095806581e-106
"ENSG000000067882",3621.97975376616,-0.0253980626491915,0.102506814747105,-0.247769504026158,0.804312751577488,0.834856677371725
"ENSG00000006831",933716.726813398,-0.13497208504284,0.066377634692578,-2.03339702699487,0.0420124274727367,0.0519599193922922
"ENSG000000068371",12965.6421054497,0.0112432649440896,0.0474698214968582,0.23685079466401,0.812772544029104,0.842402195432318
"ENSG000000070012",1035.59089409534,0.348865252138996,0.113891068491207,3.06314846950382,0.00219021364796546,0.00295515764270498
"ENSG000000070380",18972.146850875,-1.72770136794298,0.180820017192293,-9.55481254105655,1.23807855287041e-21,2.76424683721962e-21
"ENSG000000070474",247855.678801126,-0.183700619176682,0.038858995221347,-4.72736410528101,2.27453189669067e-06,3.49542917511857e-06
"ENSG000000070621",425370.354117881,-1.15397464952917,0.168000522662773,-6.86887535371266,6.47100147059506e-12,1.16825133416665e-11
"ENSG000000070800",262226.266880116,0.190714416179991,0.0641541113440079,2.9727543907099,0.00295140519731778,0.00394862789146567
"ENSG000000071297",7532.49157815853,-0.234384622586819,0.0847359426265142,-2.76605906917095,0.00567382564194662,0.00746691081240248
"ENSG000000071682",838721.714834959,0.191830744781595,0.031794551464932,6.03344711414394,1.60498533034162e-09,2.71822914914917e-09
"ENSG000000071716",5510.09026049524,0.436184982176529,0.084780167923726,5.14489405787626,2.67671824845991e-07,4.23887918572257e-07
"ENSG000000071747",7367.94871061773,1.36821330790017,0.135892943388932,10.0683175577725,7.62715951378831e-24,1.78048651037307e-23
"ENSG000000072024",1419375.15560849,-0.991476108657574,0.0501687158876603,-19.7628360844979,6.22092929987797e-87,3.82472490531356e-86
"ENSG000000072164",37900.9628615713,-0.160694476416525,0.1916633717916,-0.838420376905673,0.401794649121896,0.443605552441576
"ENSG000000072378",301091.024587983,0.394031423131984,0.0754323516913762,5.22363964925982,1.75440040543468e-07,2.7963826769118e-07
"ENSG000000072550",143609.203248017,-0.861614244537668,0.0654735640754651,-13.1597272380738,1.49625043831229e-39,4.60391512658136e-39
"ENSG000000072644",23804.3091714365,-0.634303992333843,0.109749003118166,-5.77958773485069,7.48838958056528e-09,1.24371103112458e-08
"ENSG000000073064",4351.12786262525,-2.06305683142593,0.183002369232478,-11.2733886456143,1.77600455929793e-29,4.59577817820105e-29
"ENSG000000073122",36903.0735789453,0.185862648464919,0.114128641463841,1.62853641365568,0.103411194615956,0.123217242947707
"ENSG000000073141",109791.296044887,4.69724779257249,0.139361421591036,33.7055100252695,4.80018346680635e-249,1.985668310874e-247
"ENSG000000073418",105576.742303958,0.0295243439464456,0.0328641417133139,0.898375627880302,0.368985325423425,0.4100968058664
"ENSG000000073506",1239.89944272571,1.72674802903029,0.183425815757169,9.41387678665839,4.78167340631903e-21,1.05509495360634e-20
"ENSG000000073720",20383.7671225232,-0.761600823039901,0.0878115114859757,-8.67313191803486,4.20394451097626e-18,8.76854285645319e-18
"ENSG00000007376",152572.215643647,-0.633746091214042,0.0579656744297264,-10.9331271903401,8.00415736515678e-28,2.01585900362249e-27
"ENSG000000073845",337456.163033566,1.01400599468992,0.0477515499536529,21.2350383531865,4.53322204193568e-100,3.34090681587632e-99
"ENSG000000073926",294206.336059249,1.2673787007,0.0484204731698593,26.1744385738245,5.1950315855526e-151,7.28612223179941e-150
"ENSG000000074021",112703.058039145,-1.2199074282938,0.102873992318555,-11.8582685555382,1.9496510979985e-32,5.32231171821213e-32
"ENSG000000075163",156133.137088975,0.0864185735464952,0.0853511591611805,1.01250614983798,0.311296107741273,0.350036010701474
"ENSG00000007520",248144.234127871,-0.197176573865074,0.0563381544104155,-3.49987634363509,0.000465474030321178,0.000651300496097042
"ENSG000000075416",414697.046968255,-0.449263209327859,0.0598234694733715,-7.50981534977396,5.92108205277787e-14,1.1214722137576e-13
"ENSG000000075455",285074.479618795,0.308526587693207,0.0442315559995341,6.97525964712743,3.05306423363447e-12,5.55826232063676e-12
"ENSG000000078668",248952.354529107,0.446819265417869,0.0425002512698312,10.5133323231678,7.49958242389966e-26,1.82049286891455e-25
"ENSG000000079085",85731.7931022271,1.66507760627589,0.133910728262337,12.434236060713,1.70361688348249e-35,4.90858363710266e-35
"ENSG000000079235",302957.676878978,0.0475330535596264,0.0294745647236087,1.61268042481228,0.106813955523797,0.127052031679415
"ENSG000000079332",39681.2806703879,0.935483650158698,0.132115050250927,7.08082575287165,1.43297992528602e-12,2.62855196802903e-12
"ENSG000000079444",293482.780615374,0.279221500759157,0.0496695454264277,5.62158357524631,1.89214921357087e-08,3.10360355533408e-08
"ENSG000000079527",3644.23553899245,-1.72648351203862,0.0685942498694328,-25.1695078716501,8.64389091553809e-140,1.05519945745158e-138
"ENSG00000007968",50813.5132989585,-3.67757971416322,0.096112748162544,-38.263183443093,0,0
"ENSG00000008018",804901.353959538,-0.21119162402183,0.042323792249806,-4.98990314420131,6.0409574369722e-07,9.4561495987038e-07
"ENSG000000080562",15488.7355771372,-1.22281767373547,0.119897297004119,-10.1988760738572,2.00580155736707e-24,4.72829616309477e-24
"ENSG000000080833",244536.272969727,-0.573758362894462,0.0435703026655523,-13.1685650039812,1.33103496841787e-39,4.09844198589158e-39
"ENSG000000080861",133121.924387372,-0.327694469716462,0.0603675909375105,-5.42831782132361,5.68876721721502e-08,9.20531266733256e-08
"ENSG00000008118",2143.26944088641,-1.01489277065134,0.115201521831443,-8.80971669919675,1.25462530171044e-18,2.64852979081651e-18
"ENSG000000081282",217102.415537551,1.26279348353759,0.0404021876300511,31.2555719779472,1.87537759226001e-214,5.24084976022715e-213
"ENSG000000081305",426557.256002296,0.867064406913455,0.0373717583278085,23.2010599904866,4.44240198658256e-119,4.210072240994e-118
"ENSG000000081962",342499.324046418,-1.32688887001487,0.183759715307359,-7.2207821382151,5.16894072225122e-13,9.58492407139355e-13
"ENSG00000008197",20.9534200680631,-0.148514294853542,0.498503469596009,-0.297920283230725,0.765764006727832,0.799311588781324
"ENSG000000082269",116728.992449749,0.16384621189706,0.0512439306588351,3.19737790974493,0.00138683104997445,0.00189416855191808
"ENSG000000082565",292494.193896915,1.18725091347664,0.0542466754483058,21.8861506933825,3.52014255701978e-106,2.81278403587315e-105
"ENSG000000082774",56917.8982566894,-0.0642488172592915,0.0787566528074429,-0.815789079004887,0.414620780469252,0.456611226672304
"ENSG00000008282",812695.628776885,-0.277053187326978,0.0422528964552066,-6.5570223717252,5.48927811510759e-11,9.68837607468943e-11
"ENSG000000082835",1019581.05768957,-2.02098015009323,0.0653436043957789,-30.928507369327,4.94349771845464e-210,1.33586674672585e-208
"ENSG000000082940",628152.087295093,0.541977270333332,0.0494602820462023,10.9578281382839,6.09443992398059e-28,1.53874177426894e-27
"ENSG000000083005",77155.4706351459,-1.4858029385323,0.103008136047899,-14.4241318748006,3.64831435457093e-47,1.26783160417306e-46
"ENSG000000083005.1",77155.4706351459,-1.4858029385323,0.103008136047899,-14.4241318748006,3.64831435457093e-47,1.26783160417306e-46
"ENSG000000083114",86385.5339884364,3.22522143936588,0.0840767963766715,38.3604225940841,0,0
"ENSG000000083235",102264.676683357,0.754269190540699,0.0822189459823745,9.17390975435752,4.56166948538038e-20,9.8896601651503e-20
